"year","Parent.Organization","State.Name","Enrolled.x","Enrolled.y","percent"
2010,"UnitedHealth Group, Inc.","wisconsin",263847,63922,24
2010,"UnitedHealth Group, Inc.","wyoming",4040,1875,46
2011,"UnitedHealth Group, Inc.","alabama",175092,35317,20
2011,"UnitedHealth Group, Inc.","alaska",139,97,69
2011,"UnitedHealth Group, Inc.","arizona",345355,142789,41
2011,"UnitedHealth Group, Inc.","arkansas",77452,4031,5
2011,"UnitedHealth Group, Inc.","california",1755091,312709,17
2011,"UnitedHealth Group, Inc.","colorado",212820,78165,36
2011,"UnitedHealth Group, Inc.","connecticut",111398,61363,55
2011,"UnitedHealth Group, Inc.","delaware",5542,406,7
2011,"UnitedHealth Group, Inc.","district of columbia",7560,576,7
2011,"UnitedHealth Group, Inc.","florida",1088491,216083,19
2011,"UnitedHealth Group, Inc.","georgia",277308,111541,40
2011,"UnitedHealth Group, Inc.","hawaii",90690,19303,21
2011,"UnitedHealth Group, Inc.","idaho",65381,11359,17
2011,"UnitedHealth Group, Inc.","illinois",163722,28408,17
2011,"UnitedHealth Group, Inc.","indiana",174936,33216,18
2011,"UnitedHealth Group, Inc.","iowa",65712,25514,38
2011,"UnitedHealth Group, Inc.","kansas",46116,5909,12
2011,"UnitedHealth Group, Inc.","kentucky",123536,3570,2
2011,"UnitedHealth Group, Inc.","louisiana",166932,2899,1
2011,"UnitedHealth Group, Inc.","maine",36193,4720,13
2011,"UnitedHealth Group, Inc.","maryland",63425,4086,6
2011,"UnitedHealth Group, Inc.","massachusetts",190020,23382,12
2011,"UnitedHealth Group, Inc.","michigan",403151,7546,1
2011,"UnitedHealth Group, Inc.","minnesota",355837,341,0
2011,"UnitedHealth Group, Inc.","mississippi",47267,395,0
2011,"UnitedHealth Group, Inc.","missouri",214941,56527,26
2011,"UnitedHealth Group, Inc.","montana",24736,1607,6
2011,"UnitedHealth Group, Inc.","nebraska",29020,15633,53
2011,"UnitedHealth Group, Inc.","nevada",111522,60563,54
2011,"UnitedHealth Group, Inc.","new hampshire",12945,8224,63
2011,"UnitedHealth Group, Inc.","new jersey",172628,49772,28
2011,"UnitedHealth Group, Inc.","new mexico",82527,8539,10
2011,"UnitedHealth Group, Inc.","new york",935902,122052,13
2011,"UnitedHealth Group, Inc.","north carolina",266587,97177,36
2011,"UnitedHealth Group, Inc.","north dakota",10491,985,9
2011,"UnitedHealth Group, Inc.","ohio",646372,85102,13
2011,"UnitedHealth Group, Inc.","oklahoma",89920,28716,31
2011,"UnitedHealth Group, Inc.","oregon",256495,34901,13
2011,"UnitedHealth Group, Inc.","pennsylvania",871693,29363,3
2011,"UnitedHealth Group, Inc.","rhode island",63938,31787,49
2011,"UnitedHealth Group, Inc.","south carolina",127371,6012,4
2011,"UnitedHealth Group, Inc.","south dakota",12839,1721,13
2011,"UnitedHealth Group, Inc.","tennessee",271346,58414,21
2011,"UnitedHealth Group, Inc.","texas",612186,212970,34
2011,"UnitedHealth Group, Inc.","utah",98233,36977,37
2011,"UnitedHealth Group, Inc.","vermont",5897,4527,76
2011,"UnitedHealth Group, Inc.","virginia",159155,34772,21
2011,"UnitedHealth Group, Inc.","washington",253249,67196,26
2011,"UnitedHealth Group, Inc.","west virginia",74889,92,0
2011,"UnitedHealth Group, Inc.","wisconsin",278413,74039,26
2011,"UnitedHealth Group, Inc.","wyoming",3440,1546,44
2012,"UnitedHealth Group, Inc.","alabama",190041,37901,19
2012,"UnitedHealth Group, Inc.","alaska",57,13,22
2012,"UnitedHealth Group, Inc.","arizona",368906,151646,41
2012,"UnitedHealth Group, Inc.","arkansas",89399,18980,21
2012,"UnitedHealth Group, Inc.","california",1841117,334726,18
2012,"UnitedHealth Group, Inc.","colorado",232148,84095,36
2012,"UnitedHealth Group, Inc.","connecticut",127458,57202,44
2012,"UnitedHealth Group, Inc.","delaware",7791,677,8
2012,"UnitedHealth Group, Inc.","district of columbia",8136,817,10
2012,"UnitedHealth Group, Inc.","florida",1222488,333081,27
2012,"UnitedHealth Group, Inc.","georgia",317354,153720,48
2012,"UnitedHealth Group, Inc.","hawaii",98560,19839,20
2012,"UnitedHealth Group, Inc.","idaho",72584,12234,16
2012,"UnitedHealth Group, Inc.","illinois",190319,38242,20
2012,"UnitedHealth Group, Inc.","indiana",202127,37777,18
2012,"UnitedHealth Group, Inc.","iowa",72593,27179,37
2012,"UnitedHealth Group, Inc.","kansas",51785,6622,12
2012,"UnitedHealth Group, Inc.","kentucky",131876,5234,3
2012,"UnitedHealth Group, Inc.","louisiana",183411,3137,1
2012,"UnitedHealth Group, Inc.","maine",44106,5854,13
2012,"UnitedHealth Group, Inc.","maryland",71103,6203,8
2012,"UnitedHealth Group, Inc.","massachusetts",202303,29786,14
2012,"UnitedHealth Group, Inc.","michigan",446776,8873,1
2012,"UnitedHealth Group, Inc.","minnesota",391493,1014,0
2012,"UnitedHealth Group, Inc.","mississippi",57253,548,0
2012,"UnitedHealth Group, Inc.","missouri",240958,72718,30
2012,"UnitedHealth Group, Inc.","montana",27545,1725,6
2012,"UnitedHealth Group, Inc.","nebraska",33477,18026,53
2012,"UnitedHealth Group, Inc.","nevada",121918,58411,47
2012,"UnitedHealth Group, Inc.","new hampshire",11016,6369,57
2012,"UnitedHealth Group, Inc.","new jersey",205387,67311,32
2012,"UnitedHealth Group, Inc.","new mexico",91233,10281,11
2012,"UnitedHealth Group, Inc.","new york",1016317,139636,13
2012,"UnitedHealth Group, Inc.","north carolina",302444,103976,34
2012,"UnitedHealth Group, Inc.","north dakota",12782,538,4
2012,"UnitedHealth Group, Inc.","ohio",719504,94610,13
2012,"UnitedHealth Group, Inc.","oklahoma",98339,34528,35
2012,"UnitedHealth Group, Inc.","oregon",273397,34917,12
2012,"UnitedHealth Group, Inc.","pennsylvania",910088,33295,3
2012,"UnitedHealth Group, Inc.","rhode island",66890,34384,51
2012,"UnitedHealth Group, Inc.","south carolina",148582,40939,27
2012,"UnitedHealth Group, Inc.","south dakota",17014,725,4
2012,"UnitedHealth Group, Inc.","tennessee",307976,68602,22
2012,"UnitedHealth Group, Inc.","texas",730141,265388,36
2012,"UnitedHealth Group, Inc.","utah",105667,41392,39
2012,"UnitedHealth Group, Inc.","vermont",7491,5808,77
2012,"UnitedHealth Group, Inc.","virginia",177942,37331,20
2012,"UnitedHealth Group, Inc.","washington",293905,72040,24
2012,"UnitedHealth Group, Inc.","west virginia",81692,669,0
2012,"UnitedHealth Group, Inc.","wisconsin",308357,82801,26
2012,"UnitedHealth Group, Inc.","wyoming",3434,1282,37
2013,"UnitedHealth Group, Inc.","alabama",207851,39661,19
2013,"UnitedHealth Group, Inc.","alaska",64,12,18
2013,"UnitedHealth Group, Inc.","arizona",388581,159519,41
2013,"UnitedHealth Group, Inc.","arkansas",103256,25892,25
2013,"UnitedHealth Group, Inc.","california",1977873,341196,17
2013,"UnitedHealth Group, Inc.","colorado",250176,94874,37
2013,"UnitedHealth Group, Inc.","connecticut",140796,60723,43
2013,"UnitedHealth Group, Inc.","delaware",11335,838,7
2013,"UnitedHealth Group, Inc.","district of columbia",8938,1242,13
2013,"UnitedHealth Group, Inc.","florida",1344494,372731,27
2013,"UnitedHealth Group, Inc.","georgia",367214,211873,57
2013,"UnitedHealth Group, Inc.","hawaii",105468,20399,19
2013,"UnitedHealth Group, Inc.","idaho",77139,13534,17
2013,"UnitedHealth Group, Inc.","illinois",212789,48310,22
2013,"UnitedHealth Group, Inc.","indiana",230733,59781,25
2013,"UnitedHealth Group, Inc.","iowa",76020,28957,38
2013,"UnitedHealth Group, Inc.","kansas",56317,6164,10
2013,"UnitedHealth Group, Inc.","kentucky",185317,8185,4
2013,"UnitedHealth Group, Inc.","louisiana",197140,3625,1
2013,"UnitedHealth Group, Inc.","maine",51824,6491,12
2013,"UnitedHealth Group, Inc.","maryland",74073,5564,7
2013,"UnitedHealth Group, Inc.","massachusetts",212054,32782,15
2013,"UnitedHealth Group, Inc.","michigan",492664,7243,1
2013,"UnitedHealth Group, Inc.","minnesota",427950,946,0
2013,"UnitedHealth Group, Inc.","mississippi",65755,628,0
2013,"UnitedHealth Group, Inc.","missouri",265238,89554,33
2013,"UnitedHealth Group, Inc.","montana",28377,2139,7
2013,"UnitedHealth Group, Inc.","nebraska",33768,19376,57
2013,"UnitedHealth Group, Inc.","nevada",127839,61979,48
2013,"UnitedHealth Group, Inc.","new hampshire",13666,6840,50
2013,"UnitedHealth Group, Inc.","new jersey",229530,80982,35
2013,"UnitedHealth Group, Inc.","new mexico",101010,15088,14
2013,"UnitedHealth Group, Inc.","new york",1087016,160452,14
2013,"UnitedHealth Group, Inc.","north carolina",336712,115102,34
2013,"UnitedHealth Group, Inc.","north dakota",15004,334,2
2013,"UnitedHealth Group, Inc.","ohio",765635,108738,14
2013,"UnitedHealth Group, Inc.","oklahoma",103679,37968,36
2013,"UnitedHealth Group, Inc.","oregon",291495,38482,13
2013,"UnitedHealth Group, Inc.","pennsylvania",950571,33877,3
2013,"UnitedHealth Group, Inc.","rhode island",68647,36540,53
2013,"UnitedHealth Group, Inc.","south carolina",174244,79396,45
2013,"UnitedHealth Group, Inc.","south dakota",20724,113,0
2013,"UnitedHealth Group, Inc.","tennessee",348950,75465,21
2013,"UnitedHealth Group, Inc.","texas",910400,318159,34
2013,"UnitedHealth Group, Inc.","utah",104151,49903,47
2013,"UnitedHealth Group, Inc.","vermont",8605,6619,76
2013,"UnitedHealth Group, Inc.","virginia",186315,39597,21
2013,"UnitedHealth Group, Inc.","washington",313325,85790,27
2013,"UnitedHealth Group, Inc.","west virginia",88458,2197,2
2013,"UnitedHealth Group, Inc.","wisconsin",332992,107266,32
2013,"UnitedHealth Group, Inc.","wyoming",2169,1716,79
2014,"UnitedHealth Group, Inc.","alabama",224315,39199,17
2014,"UnitedHealth Group, Inc.","alaska",104,16,15
2014,"UnitedHealth Group, Inc.","arizona",408465,159188,38
2014,"UnitedHealth Group, Inc.","arkansas",110423,31316,28
2014,"UnitedHealth Group, Inc.","california",2142467,334951,15
2014,"UnitedHealth Group, Inc.","colorado",269776,104245,38
2014,"UnitedHealth Group, Inc.","connecticut",148702,51180,34
2014,"UnitedHealth Group, Inc.","delaware",12892,1268,9
2014,"UnitedHealth Group, Inc.","district of columbia",10141,2251,22
2014,"UnitedHealth Group, Inc.","florida",1424752,311234,21
2014,"UnitedHealth Group, Inc.","georgia",419075,128088,30
2014,"UnitedHealth Group, Inc.","hawaii",109978,17248,15
2014,"UnitedHealth Group, Inc.","idaho",83294,13281,15
2014,"UnitedHealth Group, Inc.","illinois",368246,137675,37
2014,"UnitedHealth Group, Inc.","indiana",249449,69572,27
2014,"UnitedHealth Group, Inc.","iowa",78746,23772,30
2014,"UnitedHealth Group, Inc.","kansas",60405,6231,10
2014,"UnitedHealth Group, Inc.","kentucky",202267,6535,3
2014,"UnitedHealth Group, Inc.","louisiana",217238,4053,1
2014,"UnitedHealth Group, Inc.","maine",60444,6905,11
2014,"UnitedHealth Group, Inc.","maryland",77555,7986,10
2014,"UnitedHealth Group, Inc.","massachusetts",242540,37550,15
2014,"UnitedHealth Group, Inc.","michigan",563867,9645,1
2014,"UnitedHealth Group, Inc.","minnesota",460420,1309,0
2014,"UnitedHealth Group, Inc.","mississippi",71436,823,1
2014,"UnitedHealth Group, Inc.","missouri",291434,97442,33
2014,"UnitedHealth Group, Inc.","montana",32523,2044,6
2014,"UnitedHealth Group, Inc.","nebraska",33998,17028,50
2014,"UnitedHealth Group, Inc.","nevada",138197,65478,47
2014,"UnitedHealth Group, Inc.","new hampshire",16430,8391,51
2014,"UnitedHealth Group, Inc.","new jersey",223606,87515,39
2014,"UnitedHealth Group, Inc.","new mexico",110004,19204,17
2014,"UnitedHealth Group, Inc.","new york",1176533,188648,16
2014,"UnitedHealth Group, Inc.","north carolina",485043,174158,35
2014,"UnitedHealth Group, Inc.","north dakota",16502,90,0
2014,"UnitedHealth Group, Inc.","ohio",814261,88818,10
2014,"UnitedHealth Group, Inc.","oklahoma",107613,35875,33
2014,"UnitedHealth Group, Inc.","oregon",312052,40737,13
2014,"UnitedHealth Group, Inc.","pennsylvania",981440,19162,1
2014,"UnitedHealth Group, Inc.","rhode island",71248,25534,35
2014,"UnitedHealth Group, Inc.","south carolina",198034,88021,44
2014,"UnitedHealth Group, Inc.","south dakota",24097,121,0
2014,"UnitedHealth Group, Inc.","tennessee",386520,78157,20
2014,"UnitedHealth Group, Inc.","texas",1016374,338224,33
2014,"UnitedHealth Group, Inc.","utah",108904,42240,38
2014,"UnitedHealth Group, Inc.","vermont",8850,6666,75
2014,"UnitedHealth Group, Inc.","virginia",212189,36602,17
2014,"UnitedHealth Group, Inc.","washington",336684,97980,29
2014,"UnitedHealth Group, Inc.","west virginia",96994,1246,1
2014,"UnitedHealth Group, Inc.","wisconsin",360493,116868,32
2014,"UnitedHealth Group, Inc.","wyoming",2147,1505,70
2015,"UnitedHealth Group, Inc.","alabama",242189,37146,15
2015,"UnitedHealth Group, Inc.","alaska",122,58,47
2015,"UnitedHealth Group, Inc.","arizona",430294,158391,36
2015,"UnitedHealth Group, Inc.","arkansas",117055,34250,29
2015,"UnitedHealth Group, Inc.","california",2284606,342755,15
2015,"UnitedHealth Group, Inc.","colorado",286674,110114,38
2015,"UnitedHealth Group, Inc.","connecticut",160500,48402,30
2015,"UnitedHealth Group, Inc.","delaware",14091,1731,12
2015,"UnitedHealth Group, Inc.","district of columbia",11416,3443,30
2015,"UnitedHealth Group, Inc.","florida",1599064,351778,21
2015,"UnitedHealth Group, Inc.","georgia",474076,228851,48
2015,"UnitedHealth Group, Inc.","hawaii",112204,20734,18
2015,"UnitedHealth Group, Inc.","idaho",89555,11821,13
2015,"UnitedHealth Group, Inc.","illinois",426000,142848,33
2015,"UnitedHealth Group, Inc.","indiana",269962,66986,24
2015,"UnitedHealth Group, Inc.","iowa",83006,19861,23
2015,"UnitedHealth Group, Inc.","kansas",63012,5512,8
2015,"UnitedHealth Group, Inc.","kentucky",219236,34209,15
2015,"UnitedHealth Group, Inc.","louisiana",237427,3073,1
2015,"UnitedHealth Group, Inc.","maine",69358,8852,12
2015,"UnitedHealth Group, Inc.","maryland",78019,10232,13
2015,"UnitedHealth Group, Inc.","massachusetts",253051,41627,16
2015,"UnitedHealth Group, Inc.","michigan",632185,8016,1
2015,"UnitedHealth Group, Inc.","minnesota",490924,1864,0
2015,"UnitedHealth Group, Inc.","mississippi",79724,1145,1
2015,"UnitedHealth Group, Inc.","missouri",317978,97410,30
2015,"UnitedHealth Group, Inc.","montana",35791,1636,4
2015,"UnitedHealth Group, Inc.","nebraska",35364,17913,50
2015,"UnitedHealth Group, Inc.","nevada",148473,66028,44
2015,"UnitedHealth Group, Inc.","new hampshire",17745,9578,53
2015,"UnitedHealth Group, Inc.","new jersey",226455,99422,43
2015,"UnitedHealth Group, Inc.","new mexico",116663,22359,19
2015,"UnitedHealth Group, Inc.","new york",1237319,222745,18
2015,"UnitedHealth Group, Inc.","north carolina",521333,175066,33
2015,"UnitedHealth Group, Inc.","north dakota",19203,103,0
2015,"UnitedHealth Group, Inc.","ohio",880750,77420,8
2015,"UnitedHealth Group, Inc.","oklahoma",112624,31828,28
2015,"UnitedHealth Group, Inc.","oregon",328881,37494,11
2015,"UnitedHealth Group, Inc.","pennsylvania",1006341,26654,2
2015,"UnitedHealth Group, Inc.","rhode island",71257,19488,27
2015,"UnitedHealth Group, Inc.","south carolina",214991,96565,44
2015,"UnitedHealth Group, Inc.","south dakota",28353,239,0
2015,"UnitedHealth Group, Inc.","tennessee",421019,76997,18
2015,"UnitedHealth Group, Inc.","texas",1149635,365703,31
2015,"UnitedHealth Group, Inc.","utah",114868,51419,44
2015,"UnitedHealth Group, Inc.","vermont",9306,7347,78
2015,"UnitedHealth Group, Inc.","virginia",238813,37542,15
2015,"UnitedHealth Group, Inc.","washington",353791,86875,24
2015,"UnitedHealth Group, Inc.","west virginia",100867,1886,1
2015,"UnitedHealth Group, Inc.","wisconsin",395764,131515,33
2015,"UnitedHealth Group, Inc.","wyoming",2267,1597,70
