"year","Parent.Organization","State.Name","Enrolled.x","Enrolled.y","percent"
2011,"Kaiser Foundation Health Plan, Inc.","oklahoma",89920,11,0
2011,"Kaiser Foundation Health Plan, Inc.","oregon",256495,41315,16
2011,"Kaiser Foundation Health Plan, Inc.","pennsylvania",0,0,0
2011,"Kaiser Foundation Health Plan, Inc.","rhode island",0,0,0
2011,"Kaiser Foundation Health Plan, Inc.","south carolina",0,0,0
2011,"Kaiser Foundation Health Plan, Inc.","south dakota",12839,49,0
2011,"Kaiser Foundation Health Plan, Inc.","tennessee",0,0,0
2011,"Kaiser Foundation Health Plan, Inc.","texas",612186,207,0
2011,"Kaiser Foundation Health Plan, Inc.","utah",98233,52,0
2011,"Kaiser Foundation Health Plan, Inc.","vermont",0,0,0
2011,"Kaiser Foundation Health Plan, Inc.","virginia",159155,13636,8
2011,"Kaiser Foundation Health Plan, Inc.","washington",253249,18337,7
2011,"Kaiser Foundation Health Plan, Inc.","west virginia",0,0,0
2011,"Kaiser Foundation Health Plan, Inc.","wisconsin",0,0,0
2011,"Kaiser Foundation Health Plan, Inc.","wyoming",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","alabama",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","alaska",57,11,19
2012,"Kaiser Foundation Health Plan, Inc.","arizona",368906,748,0
2012,"Kaiser Foundation Health Plan, Inc.","arkansas",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","california",1841117,845584,45
2012,"Kaiser Foundation Health Plan, Inc.","colorado",232148,78308,33
2012,"Kaiser Foundation Health Plan, Inc.","connecticut",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","delaware",7791,13,0
2012,"Kaiser Foundation Health Plan, Inc.","district of columbia",8136,5333,65
2012,"Kaiser Foundation Health Plan, Inc.","florida",1222488,83,0
2012,"Kaiser Foundation Health Plan, Inc.","georgia",317354,17508,5
2012,"Kaiser Foundation Health Plan, Inc.","hawaii",98560,26508,26
2012,"Kaiser Foundation Health Plan, Inc.","idaho",72584,56,0
2012,"Kaiser Foundation Health Plan, Inc.","illinois",190319,20,0
2012,"Kaiser Foundation Health Plan, Inc.","indiana",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","iowa",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","kansas",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","kentucky",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","louisiana",183411,11,0
2012,"Kaiser Foundation Health Plan, Inc.","maine",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","maryland",71103,26617,37
2012,"Kaiser Foundation Health Plan, Inc.","massachusetts",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","michigan",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","minnesota",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","mississippi",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","missouri",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","montana",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","nebraska",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","nevada",121918,871,0
2012,"Kaiser Foundation Health Plan, Inc.","new hampshire",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","new jersey",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","new mexico",91233,15,0
2012,"Kaiser Foundation Health Plan, Inc.","new york",1016317,14,0
2012,"Kaiser Foundation Health Plan, Inc.","north carolina",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","north dakota",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","ohio",719504,18008,2
2012,"Kaiser Foundation Health Plan, Inc.","oklahoma",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","oregon",273397,44478,16
2012,"Kaiser Foundation Health Plan, Inc.","pennsylvania",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","rhode island",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","south carolina",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","south dakota",17014,60,0
2012,"Kaiser Foundation Health Plan, Inc.","tennessee",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","texas",730141,231,0
2012,"Kaiser Foundation Health Plan, Inc.","utah",105667,48,0
2012,"Kaiser Foundation Health Plan, Inc.","vermont",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","virginia",177942,14950,8
2012,"Kaiser Foundation Health Plan, Inc.","washington",293905,19551,6
2012,"Kaiser Foundation Health Plan, Inc.","west virginia",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","wisconsin",0,0,0
2012,"Kaiser Foundation Health Plan, Inc.","wyoming",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","alabama",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","alaska",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","arizona",388581,829,0
2013,"Kaiser Foundation Health Plan, Inc.","arkansas",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","california",1977873,902644,45
2013,"Kaiser Foundation Health Plan, Inc.","colorado",250176,84428,33
2013,"Kaiser Foundation Health Plan, Inc.","connecticut",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","delaware",11335,12,0
2013,"Kaiser Foundation Health Plan, Inc.","district of columbia",8938,5503,61
2013,"Kaiser Foundation Health Plan, Inc.","florida",1344494,114,0
2013,"Kaiser Foundation Health Plan, Inc.","georgia",367214,18955,5
2013,"Kaiser Foundation Health Plan, Inc.","hawaii",105468,27775,26
2013,"Kaiser Foundation Health Plan, Inc.","idaho",77139,88,0
2013,"Kaiser Foundation Health Plan, Inc.","illinois",212789,23,0
2013,"Kaiser Foundation Health Plan, Inc.","indiana",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","iowa",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","kansas",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","kentucky",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","louisiana",197140,15,0
2013,"Kaiser Foundation Health Plan, Inc.","maine",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","maryland",74073,29623,39
2013,"Kaiser Foundation Health Plan, Inc.","massachusetts",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","michigan",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","minnesota",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","mississippi",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","missouri",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","montana",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","nebraska",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","nevada",127839,946,0
2013,"Kaiser Foundation Health Plan, Inc.","new hampshire",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","new jersey",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","new mexico",101010,18,0
2013,"Kaiser Foundation Health Plan, Inc.","new york",1087016,18,0
2013,"Kaiser Foundation Health Plan, Inc.","north carolina",336712,11,0
2013,"Kaiser Foundation Health Plan, Inc.","north dakota",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","ohio",765635,18228,2
2013,"Kaiser Foundation Health Plan, Inc.","oklahoma",103679,13,0
2013,"Kaiser Foundation Health Plan, Inc.","oregon",291495,47675,16
2013,"Kaiser Foundation Health Plan, Inc.","pennsylvania",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","rhode island",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","south carolina",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","south dakota",20724,66,0
2013,"Kaiser Foundation Health Plan, Inc.","tennessee",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","texas",910400,256,0
2013,"Kaiser Foundation Health Plan, Inc.","utah",104151,66,0
2013,"Kaiser Foundation Health Plan, Inc.","vermont",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","virginia",186315,16373,8
2013,"Kaiser Foundation Health Plan, Inc.","washington",313325,20707,6
2013,"Kaiser Foundation Health Plan, Inc.","west virginia",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","wisconsin",0,0,0
2013,"Kaiser Foundation Health Plan, Inc.","wyoming",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","alabama",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","alaska",104,11,10
2014,"Kaiser Foundation Health Plan, Inc.","arizona",408465,894,0
2014,"Kaiser Foundation Health Plan, Inc.","arkansas",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","california",2142467,959165,44
2014,"Kaiser Foundation Health Plan, Inc.","colorado",269776,90534,33
2014,"Kaiser Foundation Health Plan, Inc.","connecticut",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","delaware",12892,15,0
2014,"Kaiser Foundation Health Plan, Inc.","district of columbia",10141,5664,55
2014,"Kaiser Foundation Health Plan, Inc.","florida",1424752,106,0
2014,"Kaiser Foundation Health Plan, Inc.","georgia",419075,21723,5
2014,"Kaiser Foundation Health Plan, Inc.","hawaii",109978,29083,26
2014,"Kaiser Foundation Health Plan, Inc.","idaho",83294,86,0
2014,"Kaiser Foundation Health Plan, Inc.","illinois",368246,28,0
2014,"Kaiser Foundation Health Plan, Inc.","indiana",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","iowa",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","kansas",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","kentucky",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","louisiana",217238,14,0
2014,"Kaiser Foundation Health Plan, Inc.","maine",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","maryland",77555,33430,43
2014,"Kaiser Foundation Health Plan, Inc.","massachusetts",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","michigan",563867,12,0
2014,"Kaiser Foundation Health Plan, Inc.","minnesota",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","mississippi",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","missouri",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","montana",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","nebraska",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","nevada",138197,1006,0
2014,"Kaiser Foundation Health Plan, Inc.","new hampshire",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","new jersey",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","new mexico",110004,23,0
2014,"Kaiser Foundation Health Plan, Inc.","new york",1176533,17,0
2014,"Kaiser Foundation Health Plan, Inc.","north carolina",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","north dakota",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","ohio",814261,16,0
2014,"Kaiser Foundation Health Plan, Inc.","oklahoma",107613,11,0
2014,"Kaiser Foundation Health Plan, Inc.","oregon",312052,51484,16
2014,"Kaiser Foundation Health Plan, Inc.","pennsylvania",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","rhode island",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","south carolina",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","south dakota",24097,69,0
2014,"Kaiser Foundation Health Plan, Inc.","tennessee",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","texas",1016374,295,0
2014,"Kaiser Foundation Health Plan, Inc.","utah",108904,58,0
2014,"Kaiser Foundation Health Plan, Inc.","vermont",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","virginia",212189,17867,8
2014,"Kaiser Foundation Health Plan, Inc.","washington",336684,22130,6
2014,"Kaiser Foundation Health Plan, Inc.","west virginia",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","wisconsin",0,0,0
2014,"Kaiser Foundation Health Plan, Inc.","wyoming",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","alabama",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","alaska",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","arizona",430294,866,0
2015,"Kaiser Foundation Health Plan, Inc.","arkansas",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","california",2284606,1018303,44
2015,"Kaiser Foundation Health Plan, Inc.","colorado",286674,96414,33
2015,"Kaiser Foundation Health Plan, Inc.","connecticut",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","delaware",14091,15,0
2015,"Kaiser Foundation Health Plan, Inc.","district of columbia",11416,5789,50
2015,"Kaiser Foundation Health Plan, Inc.","florida",1599064,146,0
2015,"Kaiser Foundation Health Plan, Inc.","georgia",474076,24417,5
2015,"Kaiser Foundation Health Plan, Inc.","hawaii",112204,30974,27
2015,"Kaiser Foundation Health Plan, Inc.","idaho",89555,75,0
2015,"Kaiser Foundation Health Plan, Inc.","illinois",426000,28,0
2015,"Kaiser Foundation Health Plan, Inc.","indiana",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","iowa",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","kansas",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","kentucky",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","louisiana",237427,13,0
2015,"Kaiser Foundation Health Plan, Inc.","maine",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","maryland",78019,36986,47
2015,"Kaiser Foundation Health Plan, Inc.","massachusetts",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","michigan",632185,13,0
2015,"Kaiser Foundation Health Plan, Inc.","minnesota",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","mississippi",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","missouri",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","montana",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","nebraska",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","nevada",148473,999,0
2015,"Kaiser Foundation Health Plan, Inc.","new hampshire",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","new jersey",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","new mexico",116663,24,0
2015,"Kaiser Foundation Health Plan, Inc.","new york",1237319,32,0
2015,"Kaiser Foundation Health Plan, Inc.","north carolina",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","north dakota",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","ohio",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","oklahoma",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","oregon",328881,54734,16
2015,"Kaiser Foundation Health Plan, Inc.","pennsylvania",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","rhode island",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","south carolina",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","south dakota",28353,80,0
2015,"Kaiser Foundation Health Plan, Inc.","tennessee",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","texas",1149635,278,0
2015,"Kaiser Foundation Health Plan, Inc.","utah",114868,72,0
2015,"Kaiser Foundation Health Plan, Inc.","vermont",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","virginia",238813,19383,8
2015,"Kaiser Foundation Health Plan, Inc.","washington",353791,23678,6
2015,"Kaiser Foundation Health Plan, Inc.","west virginia",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","wisconsin",0,0,0
2015,"Kaiser Foundation Health Plan, Inc.","wyoming",0,0,0
