"year","Parent.Organization","State.Name","Enrolled.x","Enrolled.y","percent"
2013,"WellCare Health Plans, Inc.","florida",1344494,78891,5
2013,"WellCare Health Plans, Inc.","georgia",367214,24936,6
2013,"WellCare Health Plans, Inc.","hawaii",105468,7865,7
2013,"WellCare Health Plans, Inc.","idaho",0,0,0
2013,"WellCare Health Plans, Inc.","illinois",212789,13689,6
2013,"WellCare Health Plans, Inc.","indiana",0,0,0
2013,"WellCare Health Plans, Inc.","iowa",0,0,0
2013,"WellCare Health Plans, Inc.","kansas",0,0,0
2013,"WellCare Health Plans, Inc.","kentucky",185317,2075,1
2013,"WellCare Health Plans, Inc.","louisiana",197140,7380,3
2013,"WellCare Health Plans, Inc.","maine",0,0,0
2013,"WellCare Health Plans, Inc.","maryland",0,0,0
2013,"WellCare Health Plans, Inc.","massachusetts",0,0,0
2013,"WellCare Health Plans, Inc.","michigan",0,0,0
2013,"WellCare Health Plans, Inc.","minnesota",0,0,0
2013,"WellCare Health Plans, Inc.","mississippi",0,0,0
2013,"WellCare Health Plans, Inc.","missouri",265238,3694,1
2013,"WellCare Health Plans, Inc.","montana",0,0,0
2013,"WellCare Health Plans, Inc.","nebraska",0,0,0
2013,"WellCare Health Plans, Inc.","nevada",127839,15,0
2013,"WellCare Health Plans, Inc.","new hampshire",0,0,0
2013,"WellCare Health Plans, Inc.","new jersey",229530,1499,0
2013,"WellCare Health Plans, Inc.","new mexico",0,0,0
2013,"WellCare Health Plans, Inc.","new york",1087016,41934,3
2013,"WellCare Health Plans, Inc.","north carolina",0,0,0
2013,"WellCare Health Plans, Inc.","north dakota",0,0,0
2013,"WellCare Health Plans, Inc.","ohio",765635,5040,0
2013,"WellCare Health Plans, Inc.","oklahoma",0,0,0
2013,"WellCare Health Plans, Inc.","oregon",0,0,0
2013,"WellCare Health Plans, Inc.","pennsylvania",0,0,0
2013,"WellCare Health Plans, Inc.","rhode island",0,0,0
2013,"WellCare Health Plans, Inc.","south carolina",0,0,0
2013,"WellCare Health Plans, Inc.","south dakota",0,0,0
2013,"WellCare Health Plans, Inc.","tennessee",0,0,0
2013,"WellCare Health Plans, Inc.","texas",910400,20600,2
2013,"WellCare Health Plans, Inc.","utah",0,0,0
2013,"WellCare Health Plans, Inc.","vermont",0,0,0
2013,"WellCare Health Plans, Inc.","virginia",0,0,0
2013,"WellCare Health Plans, Inc.","washington",0,0,0
2013,"WellCare Health Plans, Inc.","west virginia",0,0,0
2013,"WellCare Health Plans, Inc.","wisconsin",0,0,0
2013,"WellCare Health Plans, Inc.","wyoming",0,0,0
2014,"WellCare Health Plans, Inc.","alabama",0,0,0
2014,"WellCare Health Plans, Inc.","alaska",0,0,0
2014,"WellCare Health Plans, Inc.","arizona",408465,2232,0
2014,"WellCare Health Plans, Inc.","arkansas",110423,8682,7
2014,"WellCare Health Plans, Inc.","california",2142467,62632,2
2014,"WellCare Health Plans, Inc.","colorado",0,0,0
2014,"WellCare Health Plans, Inc.","connecticut",148702,10148,6
2014,"WellCare Health Plans, Inc.","delaware",0,0,0
2014,"WellCare Health Plans, Inc.","district of columbia",0,0,0
2014,"WellCare Health Plans, Inc.","florida",1424752,85945,6
2014,"WellCare Health Plans, Inc.","georgia",419075,29453,7
2014,"WellCare Health Plans, Inc.","hawaii",109978,10033,9
2014,"WellCare Health Plans, Inc.","idaho",0,0,0
2014,"WellCare Health Plans, Inc.","illinois",368246,14463,3
2014,"WellCare Health Plans, Inc.","indiana",0,0,0
2014,"WellCare Health Plans, Inc.","iowa",0,0,0
2014,"WellCare Health Plans, Inc.","kansas",0,0,0
2014,"WellCare Health Plans, Inc.","kentucky",202267,4373,2
2014,"WellCare Health Plans, Inc.","louisiana",217238,7987,3
2014,"WellCare Health Plans, Inc.","maine",0,0,0
2014,"WellCare Health Plans, Inc.","maryland",0,0,0
2014,"WellCare Health Plans, Inc.","massachusetts",0,0,0
2014,"WellCare Health Plans, Inc.","michigan",0,0,0
2014,"WellCare Health Plans, Inc.","minnesota",0,0,0
2014,"WellCare Health Plans, Inc.","mississippi",71436,16631,23
2014,"WellCare Health Plans, Inc.","missouri",291434,2987,1
2014,"WellCare Health Plans, Inc.","montana",0,0,0
2014,"WellCare Health Plans, Inc.","nebraska",0,0,0
2014,"WellCare Health Plans, Inc.","nevada",138197,20,0
2014,"WellCare Health Plans, Inc.","new hampshire",0,0,0
2014,"WellCare Health Plans, Inc.","new jersey",223606,1500,0
2014,"WellCare Health Plans, Inc.","new mexico",0,0,0
2014,"WellCare Health Plans, Inc.","new york",1176533,51076,4
2014,"WellCare Health Plans, Inc.","north carolina",0,0,0
2014,"WellCare Health Plans, Inc.","north dakota",0,0,0
2014,"WellCare Health Plans, Inc.","ohio",814261,4139,0
2014,"WellCare Health Plans, Inc.","oklahoma",0,0,0
2014,"WellCare Health Plans, Inc.","oregon",0,0,0
2014,"WellCare Health Plans, Inc.","pennsylvania",0,0,0
2014,"WellCare Health Plans, Inc.","rhode island",0,0,0
2014,"WellCare Health Plans, Inc.","south carolina",198034,2835,1
2014,"WellCare Health Plans, Inc.","south dakota",0,0,0
2014,"WellCare Health Plans, Inc.","tennessee",386520,8353,2
2014,"WellCare Health Plans, Inc.","texas",1016374,27242,2
2014,"WellCare Health Plans, Inc.","utah",0,0,0
2014,"WellCare Health Plans, Inc.","vermont",0,0,0
2014,"WellCare Health Plans, Inc.","virginia",0,0,0
2014,"WellCare Health Plans, Inc.","washington",0,0,0
2014,"WellCare Health Plans, Inc.","west virginia",0,0,0
2014,"WellCare Health Plans, Inc.","wisconsin",0,0,0
2014,"WellCare Health Plans, Inc.","wyoming",0,0,0
2015,"WellCare Health Plans, Inc.","alabama",0,0,0
2015,"WellCare Health Plans, Inc.","alaska",0,0,0
2015,"WellCare Health Plans, Inc.","arizona",0,0,0
2015,"WellCare Health Plans, Inc.","arkansas",117055,10361,8
2015,"WellCare Health Plans, Inc.","california",2284606,32873,1
2015,"WellCare Health Plans, Inc.","colorado",0,0,0
2015,"WellCare Health Plans, Inc.","connecticut",160500,12683,7
2015,"WellCare Health Plans, Inc.","delaware",0,0,0
2015,"WellCare Health Plans, Inc.","district of columbia",0,0,0
2015,"WellCare Health Plans, Inc.","florida",1599064,107173,6
2015,"WellCare Health Plans, Inc.","georgia",474076,33811,7
2015,"WellCare Health Plans, Inc.","hawaii",112204,10975,9
2015,"WellCare Health Plans, Inc.","idaho",0,0,0
2015,"WellCare Health Plans, Inc.","illinois",426000,15301,3
2015,"WellCare Health Plans, Inc.","indiana",0,0,0
2015,"WellCare Health Plans, Inc.","iowa",0,0,0
2015,"WellCare Health Plans, Inc.","kansas",0,0,0
2015,"WellCare Health Plans, Inc.","kentucky",219236,6987,3
2015,"WellCare Health Plans, Inc.","louisiana",237427,9653,4
2015,"WellCare Health Plans, Inc.","maine",0,0,0
2015,"WellCare Health Plans, Inc.","maryland",0,0,0
2015,"WellCare Health Plans, Inc.","massachusetts",0,0,0
2015,"WellCare Health Plans, Inc.","michigan",0,0,0
2015,"WellCare Health Plans, Inc.","minnesota",0,0,0
2015,"WellCare Health Plans, Inc.","mississippi",79724,17459,21
2015,"WellCare Health Plans, Inc.","missouri",0,0,0
2015,"WellCare Health Plans, Inc.","montana",0,0,0
2015,"WellCare Health Plans, Inc.","nebraska",0,0,0
2015,"WellCare Health Plans, Inc.","nevada",0,0,0
2015,"WellCare Health Plans, Inc.","new hampshire",0,0,0
2015,"WellCare Health Plans, Inc.","new jersey",226455,1014,0
2015,"WellCare Health Plans, Inc.","new mexico",0,0,0
2015,"WellCare Health Plans, Inc.","new york",1237319,46431,3
2015,"WellCare Health Plans, Inc.","north carolina",0,0,0
2015,"WellCare Health Plans, Inc.","north dakota",0,0,0
2015,"WellCare Health Plans, Inc.","ohio",0,0,0
2015,"WellCare Health Plans, Inc.","oklahoma",0,0,0
2015,"WellCare Health Plans, Inc.","oregon",0,0,0
2015,"WellCare Health Plans, Inc.","pennsylvania",0,0,0
2015,"WellCare Health Plans, Inc.","rhode island",0,0,0
2015,"WellCare Health Plans, Inc.","south carolina",214991,2825,1
2015,"WellCare Health Plans, Inc.","south dakota",0,0,0
2015,"WellCare Health Plans, Inc.","tennessee",421019,8844,2
2015,"WellCare Health Plans, Inc.","texas",1149635,33287,2
2015,"WellCare Health Plans, Inc.","utah",0,0,0
2015,"WellCare Health Plans, Inc.","vermont",0,0,0
2015,"WellCare Health Plans, Inc.","virginia",0,0,0
2015,"WellCare Health Plans, Inc.","washington",0,0,0
2015,"WellCare Health Plans, Inc.","west virginia",0,0,0
2015,"WellCare Health Plans, Inc.","wisconsin",0,0,0
2015,"WellCare Health Plans, Inc.","wyoming",0,0,0
