"year","Parent.Organization","State.Name","Enrolled.x","Enrolled.y","percent"
2015,"Highmark Health","idaho",89555,12,0
2015,"Highmark Health","illinois",426000,2401,0
2015,"Highmark Health","indiana",269962,9510,3
2015,"Highmark Health","iowa",0,0,0
2015,"Highmark Health","kansas",63012,482,0
2015,"Highmark Health","kentucky",219236,1591,0
2015,"Highmark Health","louisiana",237427,124,0
2015,"Highmark Health","maine",0,0,0
2015,"Highmark Health","maryland",78019,387,0
2015,"Highmark Health","massachusetts",253051,134,0
2015,"Highmark Health","michigan",632185,988,0
2015,"Highmark Health","minnesota",490924,1557,0
2015,"Highmark Health","mississippi",79724,34,0
2015,"Highmark Health","missouri",317978,222,0
2015,"Highmark Health","montana",0,0,0
2015,"Highmark Health","nebraska",35364,502,1
2015,"Highmark Health","nevada",148473,91,0
2015,"Highmark Health","new hampshire",0,0,0
2015,"Highmark Health","new jersey",226455,770,0
2015,"Highmark Health","new mexico",116663,24,0
2015,"Highmark Health","new york",1237319,430,0
2015,"Highmark Health","north carolina",521333,1986,0
2015,"Highmark Health","north dakota",0,0,0
2015,"Highmark Health","ohio",880750,6359,0
2015,"Highmark Health","oklahoma",112624,38,0
2015,"Highmark Health","oregon",328881,483,0
2015,"Highmark Health","pennsylvania",1006341,241432,23
2015,"Highmark Health","rhode island",0,0,0
2015,"Highmark Health","south carolina",214991,712,0
2015,"Highmark Health","south dakota",0,0,0
2015,"Highmark Health","tennessee",421019,544,0
2015,"Highmark Health","texas",1149635,1309,0
2015,"Highmark Health","utah",114868,1216,1
2015,"Highmark Health","vermont",0,0,0
2015,"Highmark Health","virginia",238813,741,0
2015,"Highmark Health","washington",353791,45,0
2015,"Highmark Health","west virginia",100867,8971,8
2015,"Highmark Health","wisconsin",395764,259,0
2015,"Highmark Health","wyoming",2267,79,3
